"name","category","component_url","copied_link","thumbnail_url","thumbnail_file","status"
"Hover Zoom · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-image-zoom/","https://framer.com/m/ZoomImage-vr5u.js@YaKmQnvRVdEtctvt1XLO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/igTxMA33qek4RMpvfmXu/hover-image-zoom-ebINvi8KpTvjI2QOJZa5D3Ow2YnCho","output/thumbnails/hover-image-zoom.jpg","Copied component [paste]"
"Hover interact card · Make it great not pop","Categories","https://www.framer.com/community/marketplace/components/hover-interact-card/","https://framer.com/m/Interactive-card-1ZU9XM.js@vifWz3tBAyzJnPXBVHIV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/LssdfZW8Cj32X2jf1Wge/hover-interact-card-0mKTStUHKHLGyfaXKIGWn73yyp5gWd","output/thumbnails/hover-interact-card.png","Copied component [paste]"
"Hover Navigation · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/hover-navigation/","https://framer.com/m/Top-Nav-npC8Y8.js@tvQrnQU8DagrGg0JGE1r","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/OnZoaIF18lxSUcTmbTvd/hover-navigation-LRHRYmwXuIX3TR0tGTeEah6rEfjAYt","output/thumbnails/hover-navigation.png","Copied component [paste]"
"Hover Pixel Reveal · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-pixel-reveal/","https://framer.com/m/Hover-Tile-Grid-IMEebm.js@iMXGkXbb05E8w1TR6P8N","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/x6qDrk2qmSRmeA02YBMm/hover-pixel-reveal-r5HDH8J89IkqPG6StvaAJYq1nof40W","output/thumbnails/hover-pixel-reveal.png","Copied component [paste]"
"Hover Play · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-play/","https://framer.com/m/Hover-Play-ArPn.js@j7kZpheo2VIkzUvbG2EX","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/O6TkF7Ubjhart5unt4Lf/hover-play-m9V9ilumcp54zqSCk0P6KzgVAl2MQ3","output/thumbnails/hover-play.jpg","Copied component [paste]"
"Hover Product Card · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-product-card/","https://framer.com/m/Hover-Product-Card-KYic8L.js@KhfBZuj0yNDy39yk4yhy","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/gkOAAGReA7XCfXBHsVVL/hover-product-card-zAkp8pGnLjqDee7e9AXlXjMNXLKGO1","output/thumbnails/hover-product-card.jpg","Copied component [paste]"
"Hover Pulse Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/hover-pulse-button/","https://framer.com/m/Hover-Pulse-Button-qOirTX.js@0Qb1OuUSmpMtwquXYx2J","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Mz5teDps1k3fhz62uiR3/hover-pulse-button-hLKsJSFPEbLUpgOCAdTdgfdrEIiGV7","output/thumbnails/hover-pulse-button.png","Copied component [paste]"
"Hover Reveal Card · Cards with Hover effect","Categories","https://www.framer.com/community/marketplace/components/hover-reveal-card/","https://framer.com/m/Hover-Reveal-Card-iyeL.js@SfkxyEZ4WjcSiNCXkMTF","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/k2TFIuzvl4bzHNhdGehl/hover-reveal-card-pfkQ4WdQTqBTU7fSMtNiZ7XO2TXUXn","output/thumbnails/hover-reveal-card.png","Copied component [paste]"
"Hover Review Card · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-review-card/","https://framer.com/m/Hover-Review-Card-L4tJNM.js@dIKiV5CmkLHGgbTBafyu","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/eiCkaWyAPukJOB7x0jtU/hover-review-card-W331x5SNw2hXRts5EF9wUjkHMj6UZ9","output/thumbnails/hover-review-card.png","Copied component [paste]"
"Hover Slices · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-slices/","https://framer.com/m/Hover-Slices-SKV9.js@fouOEBjURFEK3qNhCjXY","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/O4IVmFYfht0SjiVPKtrr/hover-slices-CAqCNOdX50KIWQPYDp2tmV2qCDslHI","output/thumbnails/hover-slices.png","Copied component [paste]"
"Hover stats · Free Component","Categories","https://www.framer.com/community/marketplace/components/hover-stats/","https://framer.com/m/Hover-stats-zSZSxO.js@WFNrZeug6FNIeHVrq4Bs","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/JDEF1JjVpfgwaYlmlNL3/hover-stats-cNAMDnSqsDc3Mr8sRVokQaU7ZQmH4W","output/thumbnails/hover-stats.png","Copied component [paste]"
"Hover Tab Effect · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hover-tab-effect/","https://framer.com/m/Card-Hover-Effect-9gd0.js@rLj6ZJNZhQArjTA66wwt","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/3suTjyofZbqWg7bw2TIO/hover-tab-effect-WHz0Wk7SUErNnRiQ1xgf3MKBNS8BVW","output/thumbnails/hover-tab-effect.png","Copied component [paste]"
"Hover Text Glow · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hover-text-glow/","https://framer.com/m/Hover-Text-Glow-AqWsTo.js@iCVgXU8B8qieYijo76tV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ludOMF4xLBtATKJGiV8Y/hover-text-glow-XzqgmDFxsp4YXlY3gWp7A5pqQeiFGk","output/thumbnails/hover-text-glow.jpg","Copied component [paste]"
"Hover Text Reveal · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hover-text-reveal/","https://framer.com/m/HoverTextReveal-2mRt.js@jqcanlEjxhqqGgkmN9hP","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/e7O2zQXrgQbc0V3aXG8w/hover-text-reveal-lWeRP6Fp9XFRKRksCFqDzlt6GCbUmi","output/thumbnails/hover-text-reveal.png","Copied component [paste]"
"Hover Tilt Card · Interactive image tilt hover card","Categories","https://www.framer.com/community/marketplace/components/hover-tilt-card/","https://framer.com/m/Hover-Tilt-Card-W3Uz6d.js@nmdTKCbvQ7ZQmDoCjeCF","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/89fgKjQ581Lwr5Pn44vP/hover-tilt-card","output/thumbnails/hover-tilt-card.jpg","Copied component [paste]"
"Hover Transitions · WebGL image transitions on hover","Categories","https://www.framer.com/community/marketplace/components/hover-transitions/","ERROR: Locator.click: Timeout 5000ms exceeded.
Call log:
  - waiting for get_by_text(""Copy Component"").first
    - locator resolved to <span class=""button-module-scss-module__lSgg2q__content"">Copy Component</span>
  - attempting click action
    - waiting for element to be visible, enabled and stable
    - element is visible, enabled and stable
    - scrolling into view if needed
    - done scrolling
    - performing click action
","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fWdmtNed5To7srFkgVDQ/hover-transitions-whw6SottSJ0GiBhVYM6t8pv8RH8ZRW","output/thumbnails/hover-transitions.jpg","copy failed"
"Hover Typography · Interactive magnetic text effects","Categories","https://www.framer.com/community/marketplace/components/hover-typography/","https://framer.com/m/Hover-Typography-oGMKok.js@8dZ5EeSjylVnGMHj7h9D","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/AdLGd89y8yrc7km4K3NS/hover-typography-VV9UFeCgPcFMV4RcaamYJG1YViY6SE","output/thumbnails/hover-typography.png","Copied component [paste]"
"Hover Zone Gallery · Interactive image hover zones","Categories","https://www.framer.com/community/marketplace/components/hover-zone-gallery/","https://framer.com/m/Test-8Z2j7s.js@1wDc0CB1Dmfa8cGxvTZv","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Fnv78XkDywUj26Ew8SDi/hover-zone-gallery-vwpW7qGfc3wRPU1FqhWJAZ6nyVZQox","output/thumbnails/hover-zone-gallery.jpg","Copied component [paste]"
"HoverImageReveal · Smooth cursor-driven image reveal.","Categories","https://www.framer.com/community/marketplace/components/hoverimagereveal/","https://framer.com/m/SpotlightReveal-gRwDjP.js@UH0X0nRwStqn0xpLbHI8","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/PDHds9wRSgJyRkccFdp4/hoverimagereveal-e1vrMx58kN55JS6rgz03Ie4mNZo2oK","output/thumbnails/hoverimagereveal.png","Copied component [paste]"
"HoverMenu · Free Carousels Component","Categories","https://www.framer.com/community/marketplace/components/hovermenu/","https://framer.com/m/HoverMenu-lxVami.js@0yiEdkewnSjqBpWBb3oH","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ksn30HZwkW3P0yl2Jd5j/hovermenu-XVWVVqadeITZduCw7vOZwK9fzt6OW0","output/thumbnails/hovermenu.png","Copied component [paste]"
"HoverPreviewCard · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hoverpreviewcard/","https://framer.com/m/HoverPreviewCard-k3g1yI.js@ort6gfVf9TuZDZ3nqsY5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9AWnL2jLSxKGBwTNxpT3/hoverpreviewcard-Yr7YWLzkIW7sGjBv5rSqOdxtDKHG81","output/thumbnails/hoverpreviewcard.jpg","Copied component [paste]"
"HoverPreviewTicker · Free Data Component","Categories","https://www.framer.com/community/marketplace/components/hoverpreviewticker/","https://framer.com/m/ProjectTicker-eV8O.js@kXVdVapZHqPFpZBAl4RH","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/kfoVCjOPgyxXOhxT91mp/hoverpreviewticker-fu3hnBbhTHoE9kYTemNjmGhETLe5x7","output/thumbnails/hoverpreviewticker.png","Copied component [paste]"
"Reveal on Hover · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hoverrevealcard/","https://framer.com/m/HoverRevealCard-xDGU.js@Y51z3gchiBVPHZKXIGPP","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/IWkuGYzgJl0j00c8GaXh/hoverrevealcard-qIIj2cxC7OM8talr0aaal29pTbEofM","output/thumbnails/hoverrevealcard.png","Copied component [paste]"
"HoverRevealFrame · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/hoverrevealframe/","https://framer.com/m/OnHoverReveal-xfvT.js@YXwCntxQ8es1tRWIms4Y","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/GT0qyteYD0tIVHgMQZY4/hoverrevealframe-kk2h0jj0eqw644UHII1lK6IJm9H2Cp","output/thumbnails/hoverrevealframe.png","Copied component [paste]"
"Hover Sound Video · Unmutes when you hover.","Categories","https://www.framer.com/community/marketplace/components/hoversound/","https://framer.com/m/HoverSound-Syd-XzP9F2.js@GvJpXdKLhhks4P5wN5wh","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/PzsmKpdwsDz9YxNBXLyM/hoversound-KUQm3dQ5MyMscFesk11fCRe0TLISUa","output/thumbnails/hoversound.png","Copied component [paste]"
"HoverText Link · Elegant hover text animation","Categories","https://www.framer.com/community/marketplace/components/hovertext-link/","https://framer.com/m/HoverText-Link-fZUR.js@Q0THXkVflnE3zlhtxtLM","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9LMwn5jhiQgrpbYqTpuM/hovertext-link-KlwTyHFYiT2Rdvgfe7kLaWZ5Nn2PFn","output/thumbnails/hovertext-link.png","Copied component [paste]"
"Hover Text Highlight · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hovertexthighlight/","https://framer.com/m/HoverTextHighlight-Crd8.js@uXk5jvtkwGOHn9juwueJ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/W5UGhPATJVDAlgMVbQOC/hovertexthighlight-kRBK6zwJe9TFcDFIMVfCc6qGwA5chv","output/thumbnails/hovertexthighlight.jpg","Copied component [paste]"
"HyperGrid · Intelligent 3D Spatial Grid Engine","Categories","https://www.framer.com/community/marketplace/components/hypergrid/","https://framer.com/m/Hypergrid-OXZgR0.js@83n1DfuraFBxND8LljZD","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/AA2GYtu5RR1Jcu9m0x6Q/hypergrid-D3GT6w48h6uYZZIqwYpxzbweewuPkq","output/thumbnails/hypergrid.png","Copied component [paste]"
"HyperText · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/hypertext/","https://framer.com/m/HyperText-9teEIx.js@jWynu1WMvOvVoIiQY7Cl","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/TYhMcSufYIyezDUaShXn/hypertext-qL3VadczGk3lBrFoFxShtLXulau1ym","output/thumbnails/hypertext.png","Copied component [paste]"
"Ice Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/ice-button/","https://framer.com/m/Ice-Button-vKyf.js@wzXUutNzf5UEH9x2lR1S","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/pkUiibTYl3qeqMXnwWfr/ice-button-0kw2LpZWTJLJci4wO0muFpKnaC8xEj","output/thumbnails/ice-button.png","Copied component [paste]"
"Icon Cycle Card · Trusted by section card component","Categories","https://www.framer.com/community/marketplace/components/icon-cycle-card/","https://framer.com/m/Icon-Cycle-Card-SEsNwj.js@Lk3R4bG4oYPL8USGfuph","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/608faeac-7742-4e29-827d-b77cfb4c9a77/g5654pee","output/thumbnails/icon-cycle-card.jpg","Copied component [paste]"
"Icon Expanding · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/icon-expanding/","https://framer.com/m/Icon-Expanding-Gzga.js@ILDSzLNvOHlxpFwsOBSZ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/VkrIMvcbCptx52YI1pAg/icon-expanding-oaLrg6LKl5xFVqtVlPsNDaTBlonQwW","output/thumbnails/icon-expanding.png","Copied component [paste]"
"Icon Field · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/icon-field/","https://framer.com/m/IconField-MIqqrz.js@XSOlR4ZzSDHE5ij88cu0","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9HVrSp1puW4zuMPtZF8p/icon-field-3y4eLVci4CgYqTEFxIgFW3QOZIY6FI","output/thumbnails/icon-field.png","Copied component [paste]"
"Icon Fill CTA · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/icon-fill-cta/","https://framer.com/m/Icon-Fill-CTA-gNy8Fe.js@UCdixmF201mfUyzCGNhR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/uJ8BKBZ9lbT7zojPgzKg/icon-fill-cta-BpByPhIm32IUfXd7y94CDG6f4X8dxW","output/thumbnails/icon-fill-cta.jpg","Copied component [paste]"
"Icon Fly Away Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/icon-fly-away-button/","https://framer.com/m/FlyingIconsButton-HvE4.js@hNyVmfcM93SzPgvwpP1n","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MoZNLUoPLZgpIdPAqndb/icon-fly-away-button-8Tk8m3tfY2lP8YBZjGd0QBlfs8JO0d","output/thumbnails/icon-fly-away-button.png","Copied component [paste]"
"Icon Slide Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/icon-slide-button/","https://framer.com/m/Icon-Slide-Button-hI1K.js@BlXVznZMyTHRAdKvNiKy","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/gr9VphdDxH6KymKSo2lC/icon-slide-button-Lfwt176gYfunuXCoAayb3sWsEmHVTX","output/thumbnails/icon-slide-button.png","Copied component [paste]"
"Icon Slide In Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/icon-slide-in-button/","https://framer.com/m/Slide-In-Button-bb0t.js@AkIIpTKoP29X3k3M6qp2","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/u1AW2laV7mXelcRZVvvi/icon-slide-in-button-kXTNON6Pwrj95btXz1ZGVcQ5spgWnV","output/thumbnails/icon-slide-in-button.png","Copied component [paste]"
"Iconify Library · Over 200,000 open source icons","Categories","https://www.framer.com/community/marketplace/components/iconify-library/","https://framer.com/m/IconifyIcon-G2B5LC.js@y7jBXtvUSDVsqQO4GyjJ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/b5c21084-c82a-489b-94b6-52ddd2bab2d2/omxobp5m","output/thumbnails/iconify-library.png","Copied component [paste]"
"IframeDetector · Free Embeds Component","Categories","https://www.framer.com/community/marketplace/components/iframedetector/","https://framer.com/m/IframeDetector-08JVDS.js@zZWYkND0tYMSJY3Z8HxP","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/L2kSD1Fj5ZDBnzwMkMsl/iframedetector-Pn5Yi06sGBJM54oNiIZNkFetHz7pQc","output/thumbnails/iframedetector.png","Copied component [paste]"
"Ignite Reveal · Cinematic Burn Reveal for Framer","Categories","https://www.framer.com/community/marketplace/components/ignite-reveal/","https://framer.com/m/IgniteRevealFct-nRafn7.js@19U66A6CPqgG8Wzpvy8i","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/x0ArJgwgm5QzhsWMyJE6/ignite-reveal-v2DswQNYf7FyvxEYtgUJmtT5k4QTXw","output/thumbnails/ignite-reveal.jpg","Copied component [paste]"
"Image Carousel (3D) · Auto rotate and fully customizable","Categories","https://www.framer.com/community/marketplace/components/image-carousel-3d/","https://framer.com/m/RotatingImageCarousel-Vo6nT9.js@Gwe4IysZV0ISgpYY8yyV","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/d36feda7-ada1-43f1-b1cb-ab19e3efbf59/rbch6shq","output/thumbnails/image-carousel-3d.png","Copied component [paste]"
"Image Carousel · Framer image carousel component","Categories","https://www.framer.com/community/marketplace/components/image-carousel/","https://framer.com/m/Image-carousel-hbWP.js@sNJ63ixmfk4Q5QWlzSI6","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/YyBf5cjK31nJRa03az98/image-carousel-fzupxOnOMH7bfco66rJoC4FlvzVh2t","output/thumbnails/image-carousel.jpg","Copied component [paste]"
"Image clicktoreveal · Image clicktoreveal","Categories","https://www.framer.com/community/marketplace/components/image-clicktoreveal/","https://framer.com/m/Image-click-to-reveal-5CZ8.js@GU7iHbYnED9otlERNvS7","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Q95W4UVmywJTRVICW0Xi/image-clicktoreveal-t4JVKa8CrNdoupW1z2WqUqXuC9cfPB","output/thumbnails/image-clicktoreveal.png","Copied component [paste]"
"Image Compare · Before & After Image Comparison","Categories","https://www.framer.com/community/marketplace/components/image-compare/","https://framer.com/m/ImageCompare-fEgZYV.js@fZAD7ihjDAQ39W6otb70","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MNTXCoCM78HmdhHeuXhs/image-compare-aS3XES9G41wHuYdgoMEvWCGLq1hfTt","output/thumbnails/image-compare.png","Copied component [paste]"
